source,target,weight
316,4085,1.0
316,6967,1.0
316,8881,1.0
316,9437,1.0
316,10131,1.0
317,1899,1.0
317,8629,1.0
318,231,1.0
318,507,1.0
318,2143,1.0
318,3659,1.0
318,4011,1.0
318,5179,1.0
318,5196,1.0
319,4793,1.0
319,8596,1.0
319,8684,1.0
319,8982,1.0
319,11816,1.0
320,1307,1.0
320,3926,1.0
320,6443,1.0
320,6497,1.0
321,783,1.0
321,2955,1.0
321,6224,1.0
321,6683,1.0
321,8652,1.0
321,8769,1.0
321,11729,1.0
321,11977,1.0
322,835,1.0
322,11356,1.0
323,3347,1.0
323,3611,1.0
323,8646,1.0
323,9934,1.0
324,6185,1.0
325,2896,1.0
325,3674,1.0
326,158,1.0
326,3840,1.0
326,5540,1.0
326,5736,1.0
326,8052,1.0
326,8473,1.0
326,9488,1.0
326,11817,1.0
327,386,1.0
327,902,1.0
327,1044,1.0
327,4083,1.0
327,6282,1.0
327,6722,1.0
327,6803,1.0
328,504,1.0
328,3792,1.0
328,7919,1.0
328,8022,1.0
328,8421,1.0
329,558,1.0
329,718,1.0
329,3120,1.0
329,3550,1.0
329,6226,1.0
329,9508,1.0
330,219,1.0
330,2127,1.0
330,3321,1.0
330,4056,1.0
330,4259,1.0
330,6771,1.0
330,6854,1.0
331,534,1.0
331,4025,1.0
331,6428,1.0
331,7633,1.0
331,8196,1.0
331,9091,1.0
331,9877,1.0
332,5196,1.0
333,877,1.0
333,960,1.0
333,3407,1.0
333,4369,1.0
334,310,1.0
334,556,1.0
334,3475,1.0
334,3749,1.0
334,6295,1.0
334,12033,1.0
335,1916,1.0
335,6662,1.0
335,6682,1.0
335,9207,1.0
335,11735,1.0
336,236,1.0
336,3533,1.0
336,5177,1.0
337,6206,1.0
337,6879,1.0
337,10567,1.0
337,10607,1.0
337,11735,1.0
338,25,1.0
338,242,1.0
338,423,1.0
338,1245,1.0
338,1403,1.0
338,1743,1.0
338,4303,1.0
338,4534,1.0
338,7019,1.0
338,7021,1.0
338,8541,1.0
339,247,1.0
339,347,1.0
339,3265,1.0
339,6483,1.0
339,11838,1.0
340,264,1.0
340,3045,1.0
340,3081,1.0
340,3417,1.0
340,6478,1.0
340,6858,1.0
340,11593,1.0
341,3664,1.0
341,6727,1.0
341,11717,1.0
342,263,1.0
342,436,1.0
342,608,1.0
342,3191,1.0
342,9269,1.0
342,11836,1.0
343,2981,1.0
343,3308,1.0
343,4811,1.0
344,2450,1.0
344,4405,1.0
344,6693,1.0
345,6197,1.0
345,9708,1.0
346,530,1.0
346,997,1.0
346,6212,1.0
346,8603,1.0
346,9502,1.0
347,247,1.0
347,339,1.0
347,8650,1.0
347,11838,1.0
348,445,1.0
348,460,1.0
348,483,1.0
348,557,1.0
348,994,1.0
348,3802,1.0
348,6295,1.0
348,6347,1.0
348,6542,1.0
348,8987,1.0
348,9014,1.0
348,9844,1.0
349,581,1.0
349,700,1.0
349,2188,1.0
350,6218,1.0
350,6242,1.0
351,2012,1.0
351,7694,1.0
351,8347,1.0
351,8718,1.0
352,9152,1.0
353,5827,1.0
354,884,1.0
354,1059,1.0
354,1128,1.0
354,4021,1.0
355,9052,1.0
356,9508,1.0
357,9671,1.0
357,10473,1.0
358,10468,1.0
358,10573,1.0
359,1889,1.0
359,1920,1.0
359,4051,1.0
359,5224,1.0
359,5512,1.0
359,7794,1.0
359,8604,1.0
360,296,1.0
360,2992,1.0
360,3360,1.0
360,6535,1.0
360,6932,1.0
360,9977,1.0
360,11424,1.0
361,3246,1.0
361,3941,1.0
361,8196,1.0
362,5359,1.0
362,6412,1.0
362,7432,1.0
363,6473,1.0
364,3578,1.0
364,6616,1.0
365,6749,1.0
365,7788,1.0
365,12043,1.0
366,3760,1.0
366,4679,1.0
366,6139,1.0
366,8656,1.0
366,9412,1.0
367,937,1.0
367,3381,1.0
367,3445,1.0
368,849,1.0
368,1028,1.0
368,3136,1.0
368,6168,1.0
368,6367,1.0
368,6843,1.0
368,9608,1.0
369,53,1.0
369,952,1.0
369,2699,1.0
369,6039,1.0
369,11929,1.0
370,566,1.0
370,8568,1.0
370,9379,1.0
370,9391,1.0
371,1023,1.0
371,3971,1.0
371,4662,1.0
371,4876,1.0
371,7565,1.0
371,8172,1.0
371,9666,1.0
371,10604,1.0
372,310,1.0
372,642,1.0
372,3088,1.0
372,3475,1.0
372,9885,1.0
373,6358,1.0
373,6397,1.0
373,6877,1.0
373,11966,1.0
374,1099,1.0
374,4767,1.0
374,5603,1.0
374,6541,1.0
374,9375,1.0
374,9681,1.0
375,4780,1.0
375,9083,1.0
376,4724,1.0
376,8521,1.0
376,10283,1.0
377,6273,1.0
378,1742,1.0
378,3162,1.0
378,5412,1.0
378,5586,1.0
378,9224,1.0
378,9225,1.0
378,10970,1.0
379,196,1.0
379,275,1.0
379,715,1.0
379,1101,1.0
379,3312,1.0
379,4445,1.0
379,6718,1.0
379,10939,1.0
380,9098,1.0
381,4116,1.0
381,5315,1.0
381,10113,1.0
381,10591,1.0
382,498,1.0
382,3718,1.0
383,7845,1.0
383,11282,1.0
384,2945,1.0
384,3409,1.0
385,3493,1.0
385,4418,1.0
385,5308,1.0
386,327,1.0
386,708,1.0
386,1815,1.0
386,2946,1.0
386,9658,1.0
387,271,1.0
387,4549,1.0
387,6411,1.0
387,6590,1.0
387,6671,1.0
387,9845,1.0
388,5990,1.0
389,477,1.0
390,494,1.0
390,1420,1.0
390,1574,1.0
390,2197,1.0
390,4262,1.0
390,4536,1.0
390,5026,1.0
390,7897,1.0
390,10477,1.0
390,10526,1.0
391,2986,1.0
391,3433,1.0
391,3439,1.0
391,3739,1.0
391,3746,1.0
391,6549,1.0
392,2077,1.0
392,9238,1.0
392,11375,1.0
393,892,1.0
393,1031,1.0
393,1114,1.0
393,6349,1.0
393,6898,1.0
393,7829,1.0
394,285,1.0
394,6786,1.0
394,11198,1.0
395,1502,1.0
395,1887,1.0
395,2408,1.0
395,8151,1.0
395,10079,1.0
396,400,1.0
396,6548,1.0
396,6828,1.0
396,9912,1.0
396,10127,1.0
397,694,1.0
397,983,1.0
397,6708,1.0
397,9009,1.0
397,9747,1.0
398,4301,1.0
398,7149,1.0
398,9047,1.0
398,10475,1.0
399,632,1.0
399,2967,1.0
399,3036,1.0
399,3669,1.0
399,6700,1.0
399,9011,1.0
400,396,1.0
400,5206,1.0
400,6536,1.0
401,555,1.0
401,6788,1.0
401,9875,1.0
402,465,1.0
402,814,1.0
402,1352,1.0
402,1888,1.0
402,1916,1.0
402,6131,1.0
402,8897,1.0
402,9994,1.0
402,10008,1.0
403,259,1.0
403,2033,1.0
403,3626,1.0
403,8987,1.0
403,11746,1.0
404,259,1.0
404,1847,1.0
404,3729,1.0
404,4129,1.0
404,4224,1.0
404,10333,1.0
405,414,1.0
405,1468,1.0
405,1976,1.0
405,2114,1.0
405,5476,1.0
405,5733,1.0
405,5914,1.0
405,6006,1.0
405,7523,1.0
405,9541,1.0
406,952,1.0
406,1740,1.0
406,6936,1.0
406,10491,1.0
407,648,1.0
407,4131,1.0
407,6847,1.0
407,7382,1.0
408,2718,1.0
408,4316,1.0
409,433,1.0
409,2007,1.0
409,3457,1.0
409,6633,1.0
409,9086,1.0
410,269,1.0
410,2402,1.0
411,213,1.0
411,866,1.0
412,413,1.0
412,691,1.0
412,824,1.0
412,6119,1.0
412,6815,1.0
412,8653,1.0
412,8866,1.0
412,9476,1.0
412,9594,1.0
412,9716,1.0
413,261,1.0
413,412,1.0
413,643,1.0
413,691,1.0
413,842,1.0
413,4040,1.0
413,6171,1.0
413,6350,1.0
413,6815,1.0
413,8653,1.0
413,9062,1.0
413,9515,1.0
413,9988,1.0
414,405,1.0
414,3741,1.0
414,5968,1.0
414,6085,1.0
415,9237,1.0
416,880,1.0
416,946,1.0
416,9952,1.0
416,9991,1.0
416,10050,1.0
416,10100,1.0
417,968,1.0
417,3371,1.0
417,6832,1.0
418,872,1.0
418,1915,1.0
418,6149,1.0
418,8617,1.0
418,8693,1.0
418,11309,1.0
418,11340,1.0
418,11404,1.0
418,11532,1.0
419,1208,1.0
419,8099,1.0
420,205,1.0
420,514,1.0
420,584,1.0
420,741,1.0
420,891,1.0
420,907,1.0
420,925,1.0
420,1113,1.0
420,1187,1.0
420,1270,1.0
420,1289,1.0
420,6621,1.0
420,6642,1.0
421,1700,1.0
421,2466,1.0
421,5297,1.0
421,6351,1.0
421,9152,1.0
421,10037,1.0
421,11089,1.0
421,11874,1.0
422,4356,1.0
422,4566,1.0
422,6007,1.0
422,6770,1.0
422,8261,1.0
423,338,1.0
424,3459,1.0
424,8610,1.0
424,9552,1.0
424,9620,1.0
424,9739,1.0
424,11502,1.0
424,11840,1.0
425,3551,1.0
426,12026,1.0
427,429,1.0
427,484,1.0
427,522,1.0
427,907,1.0
427,2802,1.0
427,4016,1.0
427,6699,1.0
427,6784,1.0
428,600,1.0
428,1609,1.0
428,7401,1.0
428,7884,1.0
429,427,1.0
429,484,1.0
429,3572,1.0
429,3939,1.0
429,5490,1.0
429,6848,1.0
429,10043,1.0
430,509,1.0
430,3968,1.0
430,4163,1.0
430,4544,1.0
430,6564,1.0
430,6716,1.0
430,8592,1.0
430,10082,1.0
431,1539,1.0
432,3499,1.0
432,4022,1.0
432,5235,1.0
432,5237,1.0
432,6600,1.0
432,7474,1.0
432,9269,1.0
433,409,1.0
433,501,1.0
433,3810,1.0
433,3892,1.0
433,6633,1.0
433,6897,1.0
434,1505,1.0
434,4279,1.0
434,4353,1.0
434,8955,1.0
435,755,1.0
435,994,1.0
435,1167,1.0
435,6211,1.0
435,6517,1.0
435,8581,1.0
435,11170,1.0
436,342,1.0
436,11836,1.0
437,2887,1.0
437,3803,1.0
437,6797,1.0
438,2195,1.0
438,3400,1.0
438,3716,1.0
438,5374,1.0
438,6531,1.0
438,9389,1.0
438,11199,1.0
438,11235,1.0
438,11595,1.0
439,7313,1.0
440,459,1.0
440,3119,1.0
440,3576,1.0
440,5204,1.0
440,6532,1.0
440,7790,1.0
440,10125,1.0
440,11742,1.0
441,4463,1.0
441,6256,1.0
441,9057,1.0
441,9446,1.0
441,9943,1.0
442,0,1.0
443,1797,1.0
443,3818,1.0
443,6098,1.0
443,8061,1.0
444,7634,1.0
445,348,1.0
445,2184,1.0
445,6335,1.0
445,6817,1.0
445,7274,1.0
445,9750,1.0
446,862,1.0
446,880,1.0
446,3290,1.0
446,6750,1.0
446,9991,1.0
446,10006,1.0
447,1049,1.0
447,1059,1.0
447,1087,1.0
447,1197,1.0
447,1421,1.0
447,2225,1.0
447,5574,1.0
447,6194,1.0
447,6874,1.0
447,6896,1.0
447,10084,1.0
448,223,1.0
448,3152,1.0
448,6758,1.0
449,2200,1.0
449,4553,1.0
449,5406,1.0
449,8130,1.0
449,10498,1.0
450,6175,1.0
451,903,1.0
451,6436,1.0
451,9057,1.0
451,9093,1.0
451,9291,1.0
451,9517,1.0
451,9650,1.0
451,10796,1.0
452,4083,1.0
453,506,1.0
453,3253,1.0
453,3304,1.0
453,3451,1.0
453,5207,1.0
453,8781,1.0
453,9660,1.0
454,4035,1.0
454,6391,1.0
454,6565,1.0
454,7282,1.0
454,7337,1.0
454,8651,1.0
454,9155,1.0
454,11379,1.0
455,1887,1.0
455,2061,1.0
455,2869,1.0
455,4045,1.0
455,6688,1.0
455,8598,1.0
455,9488,1.0
455,9752,1.0
456,1516,1.0
456,3769,1.0
457,627,1.0
457,1992,1.0
457,6180,1.0
457,6566,1.0
457,6735,1.0
457,6813,1.0
457,9972,1.0
457,11745,1.0
458,4493,1.0
458,8945,1.0
458,9278,1.0
459,440,1.0
459,4493,1.0
459,5204,1.0
459,10125,1.0
459,11742,1.0
460,348,1.0
460,474,1.0
460,9207,1.0
460,11983,1.0
461,259,1.0
461,2955,1.0
461,3751,1.0
461,4106,1.0
461,5727,1.0
461,5800,1.0
461,6395,1.0
461,6429,1.0
461,9467,1.0
461,11737,1.0
462,538,1.0
462,1618,1.0
462,3779,1.0
462,5216,1.0
463,236,1.0
463,3777,1.0
463,8725,1.0
463,9034,1.0
463,11134,1.0
464,204,1.0
464,739,1.0
464,1969,1.0
464,4629,1.0
464,6322,1.0
464,6687,1.0
464,9277,1.0
464,11384,1.0
465,259,1.0
465,402,1.0
465,814,1.0
465,1618,1.0
465,1916,1.0
465,3565,1.0
465,6131,1.0
465,8897,1.0
465,9994,1.0
466,89,1.0
466,108,1.0
466,2325,1.0
466,2349,1.0
466,4646,1.0
466,6039,1.0
466,8097,1.0
466,9758,1.0
466,10505,1.0
467,210,1.0
467,507,1.0
467,883,1.0
467,3290,1.0
467,5597,1.0
467,7188,1.0
468,1031,1.0
468,3783,1.0
468,5597,1.0
468,10034,1.0
469,3129,1.0
469,7794,1.0
469,8005,1.0
470,620,1.0
470,4056,1.0
470,5287,1.0
470,6771,1.0
470,7764,1.0
470,11541,1.0
471,203,1.0
471,3321,1.0
471,5257,1.0
471,11803,1.0
472,311,1.0
472,3417,1.0
472,3855,1.0
472,6677,1.0
473,1388,1.0
473,2743,1.0
473,4437,1.0
473,5444,1.0
473,8299,1.0
474,460,1.0
474,628,1.0
474,3493,1.0
474,3787,1.0
474,5219,1.0
474,6162,1.0
474,9207,1.0
474,9235,1.0
474,9603,1.0
475,9275,1.0
475,10706,1.0
476,238,1.0
476,487,1.0
476,935,1.0
476,951,1.0
476,3081,1.0
476,3389,1.0
476,3638,1.0
476,6556,1.0
476,9414,1.0
476,9547,1.0
476,9592,1.0
477,389,1.0
477,1543,1.0
477,2144,1.0
477,3094,1.0
477,7233,1.0
477,7335,1.0
477,10615,1.0
478,4067,1.0
478,4341,1.0
478,5221,1.0
478,8589,1.0
478,10178,1.0
478,10508,1.0
478,10573,1.0
478,11935,1.0
479,781,1.0
480,495,1.0
480,569,1.0
480,2113,1.0
480,6650,1.0
480,6862,1.0
480,9057,1.0
480,9405,1.0
480,10081,1.0
481,638,1.0
481,751,1.0
481,1523,1.0
481,2892,1.0
481,6492,1.0
481,7150,1.0
482,1136,1.0
482,6502,1.0
482,6813,1.0
482,6900,1.0
482,10570,1.0
483,348,1.0
483,721,1.0
483,755,1.0
483,3802,1.0
483,6347,1.0
483,6517,1.0
483,6542,1.0
483,9599,1.0
484,427,1.0
484,429,1.0
484,907,1.0
484,1159,1.0
484,4299,1.0
484,6190,1.0
485,541,1.0
485,1307,1.0
485,1795,1.0
485,3614,1.0
485,3934,1.0
485,4024,1.0
485,6146,1.0
485,6306,1.0
485,6443,1.0
485,6498,1.0
485,6784,1.0
485,10100,1.0
485,10109,1.0
486,1088,1.0
486,3070,1.0
486,3096,1.0
486,3398,1.0
486,3898,1.0
486,6579,1.0
486,11126,1.0
487,238,1.0
487,476,1.0
487,3194,1.0
487,9587,1.0
488,1644,1.0
488,3156,1.0
488,3221,1.0
488,3459,1.0
488,3523,1.0
488,10820,1.0
488,11580,1.0
488,11995,1.0
489,612,1.0
489,4087,1.0
489,6515,1.0
489,11254,1.0
490,1105,1.0
490,1127,1.0
490,1234,1.0
490,2400,1.0
490,4684,1.0
490,6444,1.0
490,7119,1.0
490,10060,1.0
491,1899,1.0
491,3236,1.0
491,9238,1.0
491,9267,1.0
491,9863,1.0
491,11119,1.0
492,309,1.0
492,670,1.0
492,2197,1.0
492,6268,1.0
492,9419,1.0
493,4912,1.0
493,4944,1.0
493,5057,1.0
493,10173,1.0
493,10338,1.0
494,390,1.0
494,2406,1.0
494,3494,1.0
494,4188,1.0
494,5026,1.0
494,6305,1.0
494,6936,1.0
494,9694,1.0
494,10477,1.0
494,10491,1.0
495,278,1.0
495,480,1.0
495,529,1.0
496,11259,1.0
497,584,1.0
497,1069,1.0
498,382,1.0
498,1079,1.0
498,1085,1.0
498,1326,1.0
498,1410,1.0
498,3923,1.0
498,6657,1.0
498,6884,1.0
499,1068,1.0
499,3172,1.0
499,3270,1.0
499,5180,1.0
499,5317,1.0
499,8929,1.0
499,9666,1.0
500,1643,1.0
500,3469,1.0
500,6554,1.0
500,6709,1.0
501,433,1.0
501,3452,1.0
501,5998,1.0
501,6479,1.0
501,6633,1.0
502,3204,1.0
503,1565,1.0
503,7520,1.0
503,10524,1.0
503,11852,1.0
503,11853,1.0
504,328,1.0
504,4147,1.0
504,7528,1.0
504,7655,1.0
504,7857,1.0
504,8022,1.0
504,8133,1.0
504,11025,1.0
504,11394,1.0
505,4791,1.0
505,7712,1.0
505,10858,1.0
505,11649,1.0
506,453,1.0
506,8781,1.0
506,9446,1.0
506,9447,1.0
506,9539,1.0
506,9660,1.0
506,11884,1.0
507,318,1.0
507,467,1.0
507,883,1.0
507,3290,1.0
507,5998,1.0
507,7188,1.0
507,8229,1.0
508,5976,1.0
508,6241,1.0
508,6817,1.0
508,7653,1.0
508,7855,1.0
508,8202,1.0
509,430,1.0
509,1315,1.0
509,6629,1.0
509,6637,1.0
509,8592,1.0
509,9489,1.0
510,2906,1.0
511,1766,1.0
511,2941,1.0
511,3266,1.0
511,6617,1.0
511,8234,1.0
511,8538,1.0
511,9346,1.0
511,9528,1.0
511,11591,1.0
512,2834,1.0
512,4919,1.0
512,5132,1.0
512,5185,1.0
512,5309,1.0
512,5615,1.0
513,3207,1.0
513,3679,1.0
513,6559,1.0
513,8891,1.0
514,205,1.0
514,420,1.0
514,612,1.0
514,972,1.0
514,989,1.0
514,1185,1.0
514,2962,1.0
514,2987,1.0
514,4811,1.0
514,6677,1.0
514,6818,1.0
514,6889,1.0
514,9281,1.0
515,919,1.0
515,1254,1.0
515,2846,1.0
515,4371,1.0
515,10706,1.0
516,2107,1.0
516,5757,1.0
516,5962,1.0
517,3109,1.0
517,4499,1.0
517,7503,1.0
517,7843,1.0
517,8205,1.0
517,8409,1.0
517,11930,1.0
518,5792,1.0
518,10992,1.0
519,3321,1.0
519,4259,1.0
519,8980,1.0
520,3114,1.0
520,9843,1.0
521,639,1.0
522,14,1.0
522,187,1.0
522,427,1.0
522,1157,1.0
522,1319,1.0
522,1353,1.0
522,1387,1.0
522,4021,1.0
522,4389,1.0
522,6444,1.0
522,7019,1.0
522,8541,1.0
523,998,1.0
523,8274,1.0
523,9916,1.0
524,565,1.0
524,876,1.0
524,5563,1.0
524,9601,1.0
524,10426,1.0
524,11500,1.0
525,6432,1.0
525,8581,1.0
526,2348,1.0
526,6375,1.0
526,7275,1.0
527,7667,1.0
528,3407,1.0
529,495,1.0
529,6178,1.0
529,6295,1.0
529,9057,1.0
529,9078,1.0
530,346,1.0
530,720,1.0
530,903,1.0
530,6340,1.0
530,6387,1.0
530,8603,1.0
530,9093,1.0
530,9515,1.0
531,699,1.0
531,3756,1.0
531,6590,1.0
532,6508,1.0
532,9951,1.0
532,11746,1.0
533,140,1.0
533,6652,1.0
533,7391,1.0
533,8541,1.0
533,10119,1.0
534,331,1.0
534,678,1.0
534,6428,1.0
534,7633,1.0
534,9846,1.0
535,1149,1.0
535,3960,1.0
535,3962,1.0
535,4066,1.0
535,6567,1.0
535,6971,1.0
535,8908,1.0
535,10237,1.0
535,10704,1.0
536,3748,1.0
536,5685,1.0
536,7004,1.0
536,7160,1.0
536,8168,1.0
536,8847,1.0
537,2106,1.0
537,4061,1.0
537,9805,1.0
538,60,1.0
538,462,1.0
538,5282,1.0
538,6784,1.0
538,9052,1.0
538,9114,1.0
539,949,1.0
539,1037,1.0
540,4076,1.0
541,244,1.0
541,485,1.0
541,2016,1.0
541,4077,1.0
541,6401,1.0
541,6784,1.0
541,6860,1.0
541,9302,1.0
541,10122,1.0
542,264,1.0
542,2989,1.0
542,3363,1.0
542,6554,1.0
542,10961,1.0
542,11121,1.0
543,9102,1.0
544,1422,1.0
544,2001,1.0
544,3899,1.0
544,4908,1.0
544,10492,1.0
544,11087,1.0
545,1669,1.0
545,5632,1.0
545,10187,1.0
546,11146,1.0
547,277,1.0
547,1075,1.0
547,6640,1.0
547,10132,1.0
548,757,1.0
548,918,1.0
548,998,1.0
548,2016,1.0
548,2489,1.0
548,3742,1.0
548,6219,1.0
548,6458,1.0
548,8565,1.0
549,1147,1.0
549,1691,1.0
549,2477,1.0
549,2915,1.0
549,5586,1.0
550,1469,1.0
550,1627,1.0
551,2555,1.0
551,5294,1.0
551,10407,1.0
552,2647,1.0
553,49,1.0
553,81,1.0
553,5104,1.0
553,5273,1.0
553,5699,1.0
553,5871,1.0
553,6086,1.0
553,7147,1.0
553,10851,1.0
553,10907,1.0
554,1675,1.0
554,11496,1.0
555,401,1.0
555,2113,1.0
555,6741,1.0
555,6862,1.0
555,8547,1.0
555,9027,1.0
556,334,1.0
556,3171,1.0
556,3623,1.0
556,5207,1.0
556,6179,1.0
556,8988,1.0
556,12033,1.0
557,226,1.0
557,348,1.0
557,1076,1.0
557,1133,1.0
557,3660,1.0
557,3904,1.0
557,6326,1.0
557,6733,1.0
557,6735,1.0
557,6844,1.0
557,11745,1.0
558,329,1.0
558,3304,1.0
559,3818,1.0
559,5635,1.0
559,6335,1.0
559,6526,1.0
559,9206,1.0
559,10732,1.0
560,937,1.0
560,3833,1.0
560,4077,1.0
561,1415,1.0
561,2322,1.0
561,9315,1.0
561,10041,1.0
561,11103,1.0
561,11478,1.0
561,11611,1.0
562,5132,1.0
562,5615,1.0
562,5686,1.0
562,5780,1.0
563,789,1.0
563,1076,1.0
563,6114,1.0
563,6178,1.0
563,11664,1.0
564,6624,1.0
565,524,1.0
565,962,1.0
565,2258,1.0
565,3939,1.0
565,9601,1.0
565,10179,1.0
565,11500,1.0
566,370,1.0
566,3962,1.0
566,5213,1.0
566,8568,1.0
566,9379,1.0
567,274,1.0
567,675,1.0
567,2102,1.0
567,6659,1.0
567,6868,1.0
567,8824,1.0
567,9235,1.0
568,5240,1.0
569,480,1.0
569,1892,1.0
569,2161,1.0
569,6114,1.0
569,7157,1.0
569,8547,1.0
569,8548,1.0
569,9714,1.0
569,10081,1.0
569,11664,1.0
570,2496,1.0
570,3835,1.0
570,4246,1.0
570,4560,1.0
570,9661,1.0
570,11897,1.0
571,2024,1.0
571,5266,1.0
571,9047,1.0
571,9722,1.0
572,306,1.0
572,935,1.0
572,7217,1.0
573,2081,1.0
574,740,1.0
574,6441,1.0
574,9120,1.0
574,11518,1.0
575,6551,1.0
576,6171,1.0
576,6350,1.0
576,6696,1.0
577,794,1.0
577,3016,1.0
578,3558,1.0
579,311,1.0
579,623,1.0
579,747,1.0
579,935,1.0
579,1090,1.0
579,1114,1.0
579,1270,1.0
579,3665,1.0
580,1033,1.0
580,11618,1.0
581,349,1.0
581,7738,1.0
581,7769,1.0
581,8418,1.0
582,3734,1.0
582,3887,1.0
582,6181,1.0
582,6326,1.0
582,6389,1.0
582,6775,1.0
582,8743,1.0
582,9618,1.0
582,10141,1.0
583,755,1.0
583,2095,1.0
583,3703,1.0
583,5187,1.0
583,6397,1.0
583,7653,1.0
583,9944,1.0
583,11966,1.0
584,420,1.0
584,497,1.0
584,672,1.0
584,1159,1.0
585,2489,1.0
585,3520,1.0
585,6659,1.0
586,1010,1.0
586,5490,1.0
587,804,1.0
587,863,1.0
587,4042,1.0
587,5982,1.0
587,6652,1.0
587,6859,1.0
588,609,1.0
588,726,1.0
588,759,1.0
589,3413,1.0
589,6589,1.0
589,6673,1.0
589,7426,1.0
590,239,1.0
590,4010,1.0
590,7280,1.0
590,10615,1.0
591,4187,1.0
591,5247,1.0
591,5688,1.0
591,9117,1.0
591,9175,1.0
592,1133,1.0
592,1886,1.0
592,2177,1.0
592,2625,1.0
592,5241,1.0
592,6396,1.0
592,9034,1.0
592,9482,1.0
592,9618,1.0
593,2104,1.0
593,3101,1.0
593,3102,1.0
593,3159,1.0
593,8523,1.0
594,3007,1.0
594,8228,1.0
595,748,1.0
595,3574,1.0
595,4293,1.0
595,6134,1.0
595,6395,1.0
595,7416,1.0
595,7843,1.0
595,7869,1.0
595,7903,1.0
596,5121,1.0
596,11359,1.0
596,11391,1.0
597,6138,1.0
597,7769,1.0
598,9809,1.0
599,3296,1.0
599,6601,1.0
599,7194,1.0
599,7373,1.0
599,8323,1.0
599,9208,1.0
599,10487,1.0
600,428,1.0
600,11049,1.0
601,727,1.0
601,6681,1.0
601,6706,1.0
601,7356,1.0
601,9020,1.0
602,3525,1.0
603,931,1.0
604,862,1.0
604,3258,1.0
604,9079,1.0
604,9436,1.0
604,9945,1.0
605,11170,1.0
606,5610,1.0
607,831,1.0
607,5233,1.0
607,8173,1.0
607,10093,1.0
608,218,1.0
608,342,1.0
608,2071,1.0
608,3178,1.0
608,3983,1.0
608,4317,1.0
608,6664,1.0
608,6673,1.0
608,9385,1.0
608,11616,1.0
608,11731,1.0
609,588,1.0
609,683,1.0
609,697,1.0
609,726,1.0
609,824,1.0
609,939,1.0
609,6199,1.0
609,8943,1.0
610,701,1.0
610,839,1.0
610,3196,1.0
611,629,1.0
611,727,1.0
611,2212,1.0
611,5177,1.0
611,6869,1.0
611,8943,1.0
612,489,1.0
612,514,1.0
612,709,1.0
612,798,1.0
612,842,1.0
612,4446,1.0
612,6350,1.0
612,11254,1.0
613,889,1.0
613,1039,1.0
613,1402,1.0
613,1424,1.0
613,2191,1.0
613,10007,1.0
613,11047,1.0
614,60,1.0
614,1366,1.0
614,1771,1.0
614,2920,1.0
614,4063,1.0
615,842,1.0
615,9517,1.0
615,11254,1.0
616,1494,1.0
616,3369,1.0
616,6350,1.0
616,8653,1.0
616,8866,1.0
617,1043,1.0
617,2888,1.0
617,4326,1.0
617,5256,1.0
617,10567,1.0
618,4106,1.0
618,5243,1.0
618,6224,1.0
618,6265,1.0
619,3265,1.0
619,6249,1.0
620,470,1.0
620,1327,1.0
620,3244,1.0
620,3325,1.0
620,5878,1.0
620,6771,1.0
621,2842,1.0
621,3089,1.0
621,6356,1.0
622,665,1.0
622,1199,1.0
622,3463,1.0
622,4439,1.0
622,8893,1.0
622,9623,1.0
622,11155,1.0
623,216,1.0
623,579,1.0
623,714,1.0
623,1114,1.0
623,1942,1.0
623,6278,1.0
623,6298,1.0
623,6383,1.0
623,9703,1.0
623,9969,1.0
624,6356,1.0
625,843,1.0
625,859,1.0
625,1033,1.0
625,8539,1.0
625,9420,1.0
626,870,1.0
626,3032,1.0
626,4044,1.0
626,6417,1.0
627,457,1.0
627,3372,1.0
627,6168,1.0
627,6843,1.0
628,474,1.0
628,820,1.0
628,4063,1.0
628,8457,1.0
629,611,1.0
629,692,1.0
629,831,1.0
629,1886,1.0
629,2015,1.0
629,2105,1.0
629,5177,1.0
629,5200,1.0
629,8173,1.0
630,8429,1.0
630,8763,1.0
631,820,1.0
631,9603,1.0
631,11949,1.0
632,399,1.0
632,3430,1.0
632,9011,1.0
633,3247,1.0
633,5240,1.0
633,7769,1.0
633,9731,1.0
634,2665,1.0
634,6300,1.0
634,9929,1.0
634,10035,1.0
635,7168,1.0
635,8636,1.0
635,8677,1.0
635,9907,1.0
635,10135,1.0
635,11155,1.0
636,810,1.0
636,3526,1.0
636,4061,1.0
636,5230,1.0
636,5405,1.0
636,6242,1.0
636,6277,1.0
636,7694,1.0
636,8939,1.0
637,3395,1.0
637,3614,1.0
637,6415,1.0
637,9269,1.0
638,481,1.0
638,1523,1.0
638,2892,1.0
638,3749,1.0
638,6492,1.0
638,6655,1.0
639,521,1.0
639,937,1.0
639,2665,1.0
640,2150,1.0
641,1475,1.0
642,372,1.0
642,3475,1.0
642,3623,1.0
642,6357,1.0
642,6378,1.0
642,8929,1.0
642,9885,1.0
642,10189,1.0
642,11743,1.0
643,248,1.0
643,413,1.0
643,842,1.0
643,864,1.0
643,4446,1.0
643,9093,1.0
643,11254,1.0
644,808,1.0
644,829,1.0
644,883,1.0
644,1038,1.0
644,3256,1.0
644,6403,1.0
644,6738,1.0
644,6967,1.0
644,8553,1.0
644,8825,1.0
644,8851,1.0
644,8884,1.0
